,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__batch_size,param_clf__dropout,param_clf__epochs,param_clf__first_neuron,param_clf__last_activation,param_clf__last_neuron,param_clf__loss,param_clf__lr,param_clf__optimizer,param_clf__second_activation,param_clf__second_neuron,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,5.701520999272664,0.09610637029012044,0.8956291903888153,0.9020115349323512,64,0,20,8,<function relu at 0x11f0552f0>,1,<function binary_crossentropy at 0x11f01b510>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11f0552f0>,1,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 8, 'clf__last_activation': <function relu at 0x11f0552f0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11f01b510>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11f0552f0>, 'clf__second_neuron': 1}",113,0.8930574357451979,0.9083260805518539,0.8973119319741671,0.9015569093898076,0.8965183754031847,0.8961516148553921,0.1521418222433204,0.013128379296717969,0.0018472229749654627,0.004980590128122799
1,6.01175053914388,0.13557704289754233,0.9002062919299402,0.9027204461986492,64,0,20,8,<function relu at 0x11f0552f0>,1,<function binary_crossentropy at 0x11f01b510>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11f0552f0>,8,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 8, 'clf__last_activation': <function relu at 0x11f0552f0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11f01b510>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11f0552f0>, 'clf__second_neuron': 8}",1,0.895571456255661,0.90358766072747,0.9011796558186846,0.9009766946123896,0.9038684719305204,0.9035969832560883,0.03372129532833582,0.01363175680161554,0.0034564151988480426,0.0012330244451002957
2,6.211489359537761,0.17826445897420248,0.897047447226077,0.8976599248750419,64,0,20,8,<function relu at 0x11f0552f0>,1,<function binary_crossentropy at 0x11f01b510>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11f0552f0>,32,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 8, 'clf__last_activation': <function relu at 0x11f0552f0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11f01b510>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11f0552f0>, 'clf__second_neuron': 32}",27,0.8922838909878211,0.8982690261660157,0.9023399729720399,0.8985591336037179,0.8965183754031847,0.8961516148553921,0.055907312737717166,0.010990576880628924,0.0041225172850056085,0.0010730920798901664
3,6.589142958323161,0.22177537282307944,0.8962738525896665,0.8967896028232326,64,0,20,8,<function relu at 0x11f0552f0>,1,<function binary_crossentropy at 0x11f01b510>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11f0552f0>,64,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 8, 'clf__last_activation': <function relu at 0x11f0552f0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11f01b510>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11f0552f0>, 'clf__second_neuron': 64}",37,0.8922838909878211,0.8982690261660157,0.9000193386653295,0.8959481674482901,0.8965183754031847,0.8961516148553921,0.11120894724039479,0.012797169636889202,0.0031628138257168083,0.001049402300436676
4,6.829531669616699,0.2730720043182373,0.897563176983684,0.8983046078003126,64,0,20,8,<function relu at 0x11f0552f0>,1,<function binary_crossentropy at 0x11f01b510>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11f0552f0>,128,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 8, 'clf__last_activation': <function relu at 0x11f0552f0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11f01b510>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11f0552f0>, 'clf__second_neuron': 128}",23,0.8961516148323386,0.904361280242406,0.9000193386653295,0.8944009283031397,0.8965183754031847,0.8961516148553921,0.05749168228518078,0.013091806860076442,0.001743294282756474,0.00434194170498023
5,7.107046206792195,0.32036471366882324,0.8962738525896665,0.8962738564415158,64,0,20,16,<function relu at 0x11f0552f0>,1,<function binary_crossentropy at 0x11f01b510>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11f0552f0>,1,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 16, 'clf__last_activation': <function relu at 0x11f0552f0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11f01b510>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11f0552f0>, 'clf__second_neuron': 1}",37,0.8922838909878211,0.8982690261660157,0.9000193386653295,0.8944009283031397,0.8965183754031847,0.8961516148553921,0.1240735489634265,0.009255765375461942,0.0031628138257168083,0.0015815082512652318
6,7.678388754526774,0.3607429663340251,0.8969829810102187,0.9011089787316845,64,0,20,16,<function relu at 0x11f0552f0>,1,<function binary_crossentropy at 0x11f01b510>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11f0552f0>,8,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 16, 'clf__last_activation': <function relu at 0x11f0552f0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11f01b510>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11f0552f0>, 'clf__second_neuron': 8}",28,0.8963450010245645,0.909196402571001,0.8980854767545974,0.8979789187686608,0.8965183754031847,0.8961516148553921,0.12951785103972047,0.01143108853776891,0.0007828261758609626,0.005767123960601674
7,8.084975083669027,0.4354082743326823,0.8955002578917762,0.8965961667618924,64,0,20,16,<function relu at 0x11f0552f0>,1,<function binary_crossentropy at 0x11f01b510>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11f0552f0>,32,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 16, 'clf__last_activation': <function relu at 0x11f0552f0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11f01b510>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11f0552f0>, 'clf__second_neuron': 32}",115,0.8922838909878211,0.8982690261660157,0.9000193386653295,0.8944009283031397,0.8941972920465746,0.8971185458165215,0.056644868295392774,0.021202538833134426,0.003289710810006646,0.001621769645938859
8,8.314969301223755,0.47301610310872394,0.8962738525896665,0.8963060905903731,64,0,20,16,<function relu at 0x11f0552f0>,1,<function binary_crossentropy at 0x11f01b510>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11f0552f0>,64,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 16, 'clf__last_activation': <function relu at 0x11f0552f0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11f01b510>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11f0552f0>, 'clf__second_neuron': 64}",37,0.8922838909878211,0.8983657286125876,0.9000193386653295,0.8944009283031397,0.8965183754031847,0.8961516148553921,0.11640755952886778,0.007346535832604404,0.0031628138257168083,0.0016223044182012598
9,8.721537351608276,0.505074659983317,0.8962738525896665,0.8962738564415158,64,0,20,16,<function relu at 0x11f0552f0>,1,<function binary_crossentropy at 0x11f01b510>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x11f0552f0>,128,"{'clf__batch_size': 64, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 16, 'clf__last_activation': <function relu at 0x11f0552f0>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x11f01b510>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x11f0552f0>, 'clf__second_neuron': 128}",37,0.8922838909878211,0.8982690261660157,0.9000193386653295,0.8944009283031397,0.8965183754031847,0.8961516148553921,0.10479244325618593,0.010409954235056322,0.0031628138257168083,0.0015815082512652318
