,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__batch_size,param_clf__dropout,param_clf__epochs,param_clf__first_neuron,param_clf__last_activation,param_clf__last_neuron,param_clf__loss,param_clf__lr,param_clf__optimizer,param_clf__second_activation,param_clf__second_neuron,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,3.7140111128489175,0.09690070152282715,0.9139278330383178,0.9158238853615767,128,0,20,8,<function relu at 0x12dc08378>,1,<function binary_crossentropy at 0x12dbce598>,0.001,<class 'keras.optimizers.Adam'>,<function relu at 0x12dc08378>,1,"{'clf__batch_size': 128, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 8, 'clf__last_activation': <function relu at 0x12dc08378>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x12dbce598>, 'clf__lr': 0.001, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x12dc08378>, 'clf__second_neuron': 1}",2,0.9114098590187104,0.9167384935276115,0.9179593245147303,0.9138079643085113,0.9124137936789414,0.9169251982486072,0.015207657908338355,0.006007507166397778,0.0028802489090796143,0.0014275078359048533
1,4.350427627563477,0.18866944313049316,0.9066881177357438,0.9078946041912901,128,0,20,8,<function relu at 0x12dc08378>,1,<function binary_crossentropy at 0x12dbce598>,0.001,<class 'keras.optimizers.Adam'>,<function relu at 0x12dc08378>,8,"{'clf__batch_size': 128, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 8, 'clf__last_activation': <function relu at 0x12dc08378>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x12dbce598>, 'clf__lr': 0.001, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x12dc08378>, 'clf__second_neuron': 8}",30,0.895553257867247,0.9027753833696115,0.9165804896302077,0.9107050510176994,0.9079310341539054,0.9102033781865596,0.3737870787116569,0.043046680155649705,0.008629679515523585,0.003625625028709511
2,4.701487302780151,0.18602426846822104,0.9122040909313657,0.9122041961968178,128,0,20,8,<function relu at 0x12dc08378>,1,<function binary_crossentropy at 0x12dbce598>,0.001,<class 'keras.optimizers.Adam'>,<function relu at 0x12dc08378>,32,"{'clf__batch_size': 128, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 8, 'clf__last_activation': <function relu at 0x12dc08378>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x12dbce598>, 'clf__lr': 0.001, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x12dc08378>, 'clf__second_neuron': 32}",17,0.908996897970796,0.9151870368822055,0.9165804896302077,0.9110498191611229,0.911034482018701,0.9103757325471249,0.25719462499637225,0.03902899507247618,0.0032046843770235254,0.0021270640339203116
3,5.047539075215657,0.13939619064331055,0.9099057688367309,0.9176622526445496,128,0,20,8,<function relu at 0x12dc08378>,1,<function binary_crossentropy at 0x12dbce598>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x12dc08378>,1,"{'clf__batch_size': 128, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 8, 'clf__last_activation': <function relu at 0x12dc08378>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x12dbce598>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x12dc08378>, 'clf__second_neuron': 1}",25,0.9072733543856889,0.9158765731690526,0.9131334023778087,0.913290812093376,0.909310344498733,0.92381937267122,0.03140746302318942,0.004299031508468029,0.002429243109345739,0.004479891021906757
4,4.0337527592976885,0.15630499521891275,0.9140427487043369,0.915019446167686,128,0,20,8,<function relu at 0x12dc08378>,1,<function binary_crossentropy at 0x12dbce598>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x12dc08378>,8,"{'clf__batch_size': 128, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 8, 'clf__last_activation': <function relu at 0x12dc08378>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x12dbce598>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x12dc08378>, 'clf__second_neuron': 8}",1,0.9124439851615561,0.9176004138861704,0.9165804896302077,0.9108774350894112,0.9131034475359423,0.9165804895274765,0.017065986763965015,0.00486564676859967,0.0018146892833135937,0.002958293793588671
5,4.106401840845744,0.20793803532918295,0.9132383359393644,0.915651689460459,128,0,20,8,<function relu at 0x12dc08378>,1,<function binary_crossentropy at 0x12dbce598>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x12dc08378>,32,"{'clf__batch_size': 128, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 8, 'clf__last_activation': <function relu at 0x12dc08378>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x12dbce598>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x12dc08378>, 'clf__second_neuron': 32}",4,0.9096863154336035,0.9176004138861704,0.917269907072469,0.9157041890973409,0.9127586199497354,0.913650465397866,0.04080693153851464,0.021739972173502837,0.003114686056438211,0.0016129869650163859
6,4.229168335596721,0.22936296463012695,0.9065732015080629,0.9103653138898151,128,0,20,16,<function relu at 0x12dc08378>,1,<function binary_crossentropy at 0x12dbce598>,0.001,<class 'keras.optimizers.Adam'>,<function relu at 0x12dc08378>,1,"{'clf__batch_size': 128, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 16, 'clf__last_activation': <function relu at 0x12dc08378>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x12dbce598>, 'clf__lr': 0.001, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x12dc08378>, 'clf__second_neuron': 1}",31,0.8921061707175792,0.9039820721284663,0.9145122373034238,0.9146698846670702,0.9131034475359423,0.9124439848739088,0.10605541406227408,0.032226050011572145,0.010246769828865613,0.0046042001846263335
7,4.346055030822754,0.20159125328063965,0.8949666743003426,0.9016319303992377,128,0,20,16,<function relu at 0x12dc08378>,1,<function binary_crossentropy at 0x12dbce598>,0.001,<class 'keras.optimizers.Adam'>,<function relu at 0x12dc08378>,8,"{'clf__batch_size': 128, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 16, 'clf__last_activation': <function relu at 0x12dc08378>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x12dbce598>, 'clf__lr': 0.001, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x12dc08378>, 'clf__second_neuron': 8}",35,0.9010685974464299,0.9101878988025641,0.894174422777262,0.8951904845636398,0.8896551717560867,0.8995174078315096,0.08942491457686538,0.0021668945962385324,0.004692939897604795,0.006302592732653577
8,4.394019365310669,0.23186691602071127,0.9097908530268716,0.9123189801839393,128,0,20,16,<function relu at 0x12dc08378>,1,<function binary_crossentropy at 0x12dbce598>,0.001,<class 'keras.optimizers.Adam'>,<function relu at 0x12dc08378>,32,"{'clf__batch_size': 128, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 16, 'clf__last_activation': <function relu at 0x12dc08378>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x12dbce598>, 'clf__lr': 0.001, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x12dc08378>, 'clf__second_neuron': 32}",26,0.9079627717868577,0.9126012758065289,0.9131334024189013,0.9115669713762583,0.9082758626444586,0.9127886933690308,0.023116773795402598,0.0019949885167528853,0.0023671962148633626,0.0005372269978360662
9,4.3751622041066485,0.24099238713582358,0.912319007049454,0.9230634022814629,128,0,20,16,<function relu at 0x12dc08378>,1,<function binary_crossentropy at 0x12dbce598>,0.01,<class 'keras.optimizers.Adam'>,<function relu at 0x12dc08378>,1,"{'clf__batch_size': 128, 'clf__dropout': 0, 'clf__epochs': 20, 'clf__first_neuron': 16, 'clf__last_activation': <function relu at 0x12dc08378>, 'clf__last_neuron': 1, 'clf__loss': <function binary_crossentropy at 0x12dbce598>, 'clf__lr': 0.01, 'clf__optimizer': <class 'keras.optimizers.Adam'>, 'clf__second_activation': <function relu at 0x12dc08378>, 'clf__second_neuron': 1}",15,0.9083074805490808,0.9148422687387819,0.9141675285822932,0.9267367695224962,0.9144827578807699,0.9276111685831109,0.054078602094187744,0.010026050958394109,0.0028397394416703214,0.0058241692382832696
